brand_clean_encoded,condition_encoded,location_clean_encoded,phone_model_clean_encoded,storage_gb,ram_gb,is_member_flag,price,title,brand,model,condition,location,storage,ram,phone_model,brand_clean,location_clean,phone_model_clean
8,1,9,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,18000.0,LG K51 (Used),LG,K51,Used,Kandy,Unknown,Unknown,K51,Other,Kandy,Other
14,1,4,12,-1.3775908800893195,-0.04410889209389428,0.7196605824810245,19500.0,Xiaomi REDMI A5 3GB 64GB (Used),Xiaomi,REDMI A5 3GB 64GB,Used,Colombo,3GB,Unknown,A5,Xiaomi,Colombo,A5
14,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,25000.0,Xiaomi Redmi Note 9 (Used),Xiaomi,Redmi Note 9,Used,Colombo,Unknown,Unknown,Note 9,Xiaomi,Colombo,Other
10,1,0,18,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,25000.0,Samsung Galaxy A06 (Used),Samsung,Galaxy A06,Used,Ampara,Unknown,Unknown,Galaxy A06,Samsung,Ampara,Galaxy A06
0,0,9,126,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,420000.0,Apple iPhone 17 Pro Max (Brand New),Apple,iPhone 17 Pro Max,Brand New,Kandy,Unknown,Unknown,iPhone 17 Pro Max,Apple,Kandy,iPhone 17 Pro Max
0,1,4,110,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,124003.0,Apple iPhone 14 Plus 128GB (Used),Apple,iPhone 14 Plus 128GB,Used,Colombo,128GB,Unknown,iPhone 14 Plus,Apple,Colombo,iPhone 14 Plus
1,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,115000.0,Google Pixel 8 Pro 12+128GB (Used),Google,Pixel 8 Pro 12+128GB,Used,Colombo,128GB,Unknown,Pixel 8 Pro 12,Google,Colombo,Other
13,1,4,94,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,36500.0,Vivo Y29 8GB 256GB (Used),Vivo,Y29 8GB 256GB,Used,Colombo,8GB,Unknown,Y29,Vivo,Colombo,Y29
10,1,9,51,-1.2870709336434842,0.31377258534135316,-1.3895439382722716,182000.0,Samsung Galaxy S24 Ultra 12GB/256GB (Used),Samsung,Galaxy S24 Ultra 12GB/256GB,Used,Kandy,12GB,12GB,Galaxy S24 Ultra,Samsung,Kandy,Galaxy S24 Ultra
4,1,5,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,22000.0,Infinix Hot 50i (Used),Infinix,Hot 50i,Used,Galle,Unknown,Unknown,Hot 50i,Infinix,Galle,Other
0,1,4,102,1.1670253922213827,-0.04410889209389428,0.7196605824810245,96000.0,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
0,1,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,88003.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Colombo,128GB,Unknown,iPhone 13,Apple,Colombo,iPhone 13
0,1,9,125,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,352000.0,Apple iPhone 17 Pro 256GB (Used),Apple,iPhone 17 Pro 256GB,Used,Kandy,256GB,Unknown,iPhone 17 Pro,Apple,Kandy,iPhone 17 Pro
7,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,30500.0,Oppo F23 8GB 256GB (Used),Oppo,F23 8GB 256GB,Used,Colombo,8GB,Unknown,F23,Oppo,Colombo,Other
0,1,5,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,240000.0,Apple iPhone Air (Used),Apple,iPhone Air,Used,Galle,Unknown,Unknown,iPhone Air,Apple,Galle,Other
0,1,2,130,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,28000.0,Apple iPhone 8 (Used),Apple,iPhone 8,Used,Badulla,Unknown,Unknown,iPhone 8,Apple,Badulla,iPhone 8
0,1,1,103,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,79000.0,Apple iPhone 12 Pro Max 256GB (Used),Apple,iPhone 12 Pro Max 256GB,Used,Anuradhapura,256GB,Unknown,iPhone 12 Pro Max,Apple,Anuradhapura,iPhone 12 Pro Max
10,0,4,55,-1.2870709336434842,0.31377258534135316,0.7196605824810245,282000.0,Samsung Galaxy S25 Ultra 12GB|256GB (Brand New),Samsung,Galaxy S25 Ultra 12GB|256GB,Brand New,Colombo,12GB,12GB,Galaxy S25 Ultra,Samsung,Colombo,Galaxy S25 Ultra
0,1,1,118,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,239000.0,Apple iPhone 15 Pro Max 256GB (Used),Apple,iPhone 15 Pro Max 256GB,Used,Anuradhapura,256GB,Unknown,iPhone 15 Pro Max,Apple,Anuradhapura,iPhone 15 Pro Max
0,1,9,130,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,33000.0,Apple iPhone 8 (Used),Apple,iPhone 8,Used,Kandy,Unknown,Unknown,iPhone 8,Apple,Kandy,iPhone 8
0,1,10,112,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,165000.0,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,Used,Kurunegala,Unknown,Unknown,iPhone 14 Pro Max,Apple,Kurunegala,iPhone 14 Pro Max
0,1,4,115,1.1670253922213827,-0.04410889209389428,0.7196605824810245,154000.0,Apple iPhone 15 256GB (Used),Apple,iPhone 15 256GB,Used,Colombo,256GB,Unknown,iPhone 15,Apple,Colombo,iPhone 15
8,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,45500.0,iqoo Z9s 8GB 128GB (Used),Other,iqoo Z9s 8GB 128GB,Used,Colombo,8GB,Unknown,iqoo Z9s,Other,Colombo,Other
0,1,4,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,74003.0,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,Used,Colombo,128GB,Unknown,iPhone 12,Apple,Colombo,iPhone 12
0,1,5,134,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,35000.0,Apple iPhone X (Used),Apple,iPhone X,Used,Galle,Unknown,Unknown,iPhone X,Apple,Galle,iPhone X
0,1,5,97,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,47000.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Galle,128GB,Unknown,iPhone 11,Apple,Galle,iPhone 11
9,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,58500.0,Realme 15T 8GB 256GB 7000mA (Used),Realme,15T 8GB 256GB 7000mA,Used,Colombo,8GB,Unknown,15T 7000mA,Realme,Colombo,Other
0,1,4,115,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,150000.0,Apple iPhone 15 (Used),Apple,iPhone 15,Used,Colombo,Unknown,Unknown,iPhone 15,Apple,Colombo,iPhone 15
0,1,3,137,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,40500.0,Apple iPhone XS (Used),Apple,iPhone XS,Used,Batticaloa,Unknown,Unknown,iPhone XS,Apple,Batticaloa,iPhone XS
10,1,4,49,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,116500.0,Samsung Galaxy S24 8GB 256GB (Used),Samsung,Galaxy S24 8GB 256GB,Used,Colombo,8GB,Unknown,Galaxy S24,Samsung,Colombo,Galaxy S24
10,0,4,57,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,449900.0,Samsung Galaxy Z Fold 7 12GB 256GB (Brand New),Samsung,Galaxy Z Fold 7 12GB 256GB,Brand New,Colombo,12GB,Unknown,Galaxy Z Fold 7,Samsung,Colombo,Galaxy Z Fold 7
1,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,87999.0,Google Pixel 7 Pro [Global] 128GB - 5G (Used),Google,Pixel 7 Pro [Global] 128GB - 5G,Used,Colombo,128GB,Unknown,Pixel 7 Pro [Global],Google,Colombo,Other
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,62004.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Colombo,128GB,Unknown,iPhone 11,Apple,Colombo,iPhone 11
14,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,56500.0,Xiaomi POCO X7 8GB 128GB (Used),Xiaomi,POCO X7 8GB 128GB,Used,Colombo,8GB,Unknown,X7,Xiaomi,Colombo,Other
13,1,5,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,49500.0,Vivo Y300 Plus (5G) 8/128 (Used),Vivo,Y300 Plus (5G) 8/128,Used,Galle,Unknown,Unknown,Y300 Plus () 8/128,Vivo,Galle,Other
14,1,4,4,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,47000.0,Xiaomi Redmi 15 (Used),Xiaomi,Redmi 15,Used,Colombo,Unknown,Unknown,15,Xiaomi,Colombo,15
13,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,54500.0,Vivo T4 8GB 256GB (Used),Vivo,T4 8GB 256GB,Used,Colombo,8GB,Unknown,T4,Vivo,Colombo,Other
8,1,15,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,30000.0,iqoo Z9 Lite 5G (Used),Other,iqoo Z9 Lite 5G,Used,Trincomalee,Unknown,Unknown,iqoo Z9 Lite,Other,Trincomalee,Other
0,1,8,97,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,36500.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Kalutara,Unknown,Unknown,iPhone 11,Apple,Kalutara,iPhone 11
14,1,3,67,3.74181498001403,-0.04410889209389428,-1.3895439382722716,72500.0,Xiaomi Redmi Note 13 Pro Plus 12|512GB (Used),Xiaomi,Redmi Note 13 Pro Plus 12|512GB,Used,Batticaloa,512GB,Unknown,Note 13 Pro Plus 12,Xiaomi,Batticaloa,Other
0,1,8,97,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,37000.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Kalutara,Unknown,Unknown,iPhone 11,Apple,Kalutara,iPhone 11
10,1,11,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,42000.0,Samsung Galaxy A33 128GB (Used),Samsung,Galaxy A33 128GB,Used,Matara,128GB,Unknown,Galaxy A33,Samsung,Matara,Other
14,1,12,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,42500.0,Xiaomi Redmi Note 14 8/256GB (Used),Xiaomi,Redmi Note 14 8/256GB,Used,Vavuniya,256GB,Unknown,Note 14 8,Xiaomi,Other,Other
8,1,3,67,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,62000.0,Moto Edge 60 Fusion 256GB (Used),Other,Moto Edge 60 Fusion 256GB,Used,Batticaloa,256GB,Unknown,Moto Edge 60 Fusion,Other,Batticaloa,Other
0,1,6,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,90000.0,Apple iPhone 13 Pro Max Gold (Used),Apple,iPhone 13 Pro Max Gold,Used,Gampaha,Unknown,Unknown,iPhone 13 Pro Max Gold,Apple,Gampaha,Other
0,1,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,93000.0,Apple iPhone 13 (Used),Apple,iPhone 13,Used,Colombo,Unknown,Unknown,iPhone 13,Apple,Colombo,iPhone 13
9,1,3,67,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,39000.0,Realme Nazro 70 Pro 256GB (Used),Realme,Nazro 70 Pro 256GB,Used,Batticaloa,256GB,Unknown,Nazro 70 Pro,Realme,Batticaloa,Other
11,1,4,90,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,19500.0,Sony Xperia XZ2 4GB 64GB (Used),Sony,Xperia XZ2 4GB 64GB,Used,Colombo,4GB,Unknown,Xperia XZ2,Sony,Colombo,Xperia XZ2
0,1,4,107,1.1670253922213827,-0.04410889209389428,0.7196605824810245,159999.0,Apple iPhone 13 Pro Max 256GB (Used),Apple,iPhone 13 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 13 Pro Max,Apple,Colombo,iPhone 13 Pro Max
6,1,4,67,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,42500.0,OnePlus 10R 12GB 256GB (Used),OnePlus,10R 12GB 256GB,Used,Colombo,12GB,Unknown,10R,OnePlus,Colombo,Other
10,0,4,19,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,27969.0,Samsung Galaxy A07 4GB 64GB (Brand New),Samsung,Galaxy A07 4GB 64GB,Brand New,Colombo,4GB,Unknown,Galaxy A07,Samsung,Colombo,Galaxy A07
1,1,4,75,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,69990.0,Google Pixel 7 Pro 12GB 128GB (Used),Google,Pixel 7 Pro 12GB 128GB,Used,Colombo,12GB,Unknown,Pixel 7 Pro,Google,Colombo,Pixel 7 Pro
14,0,4,5,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,48799.0,Xiaomi Redmi 15C 5G (Brand New),Xiaomi,Redmi 15C 5G,Brand New,Colombo,Unknown,Unknown,15C,Xiaomi,Colombo,15C
0,1,8,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,69999.0,Apple iPhone 11 128GB G1 (Used),Apple,iPhone 11 128GB G1,Used,Kalutara,128GB,Unknown,iPhone 11 1,Apple,Kalutara,Other
0,1,4,111,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,162000.0,Apple iPhone 14 Pro 5G Fullset (Used),Apple,iPhone 14 Pro 5G Fullset,Used,Colombo,Unknown,Unknown,iPhone 14 Pro,Apple,Colombo,iPhone 14 Pro
1,1,4,74,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,67990.0,Google Pixel 7 8GB 256GB (Used),Google,Pixel 7 8GB 256GB,Used,Colombo,8GB,Unknown,Pixel 7,Google,Colombo,Pixel 7
2,1,6,67,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,64990.0,Honor X9B 12GB 256GB (Used),Honor,X9B 12GB 256GB,Used,Gampaha,12GB,Unknown,X9B,Honor,Gampaha,Other
0,1,8,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,95999.0,Apple iPhone 12 Pro 128GB UI (Used),Apple,iPhone 12 Pro 128GB UI,Used,Kalutara,128GB,Unknown,iPhone 12 Pro UI,Apple,Kalutara,Other
7,1,3,67,-1.2870709336434842,-0.04410889209389428,-1.3895439382722716,55000.0,Oppo Reno 10 Pro 12GB 256GB (Used),Oppo,Reno 10 Pro 12GB 256GB,Used,Batticaloa,12GB,Unknown,Reno 10 Pro,Oppo,Batticaloa,Other
10,1,11,28,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,27000.0,Samsung Galaxy A32 4GB (Used),Samsung,Galaxy A32 4GB,Used,Matara,4GB,Unknown,Galaxy A32,Samsung,Matara,Galaxy A32
7,1,3,67,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,66000.0,Oppo F31 Pro Plus 256GB (Used),Oppo,F31 Pro Plus 256GB,Used,Batticaloa,256GB,Unknown,F31 Pro Plus,Oppo,Batticaloa,Other
1,1,4,74,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,57990.0,Google Pixel 7 8GB 128GB (Used),Google,Pixel 7 8GB 128GB,Used,Colombo,8GB,Unknown,Pixel 7,Google,Colombo,Pixel 7
1,1,5,71,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,26000.0,Google Pixel 6 (Used),Google,Pixel 6,Used,Galle,Unknown,Unknown,Pixel 6,Google,Galle,Pixel 6
13,1,12,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,12000.0,Vivo Y95 (Used),Vivo,Y95,Used,Matale,Unknown,Unknown,Y95,Vivo,Other,Other
0,1,4,99,1.1670253922213827,-0.04410889209389428,0.7196605824810245,184000.0,Apple iPhone 11 Pro 256GB (Used),Apple,iPhone 11 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 11 Pro,Apple,Colombo,iPhone 11 Pro
0,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,295000.0,Apple iPhone 16 Pro Max 256GB X/A (Used),Apple,iPhone 16 Pro Max 256GB X/A,Used,Colombo,256GB,Unknown,iPhone 16 Pro Max X/A,Apple,Colombo,Other
1,1,4,78,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,108990.0,Google Pixel 8 Pro 12GB 128GB (Used),Google,Pixel 8 Pro 12GB 128GB,Used,Colombo,12GB,Unknown,Pixel 8 Pro,Google,Colombo,Pixel 8 Pro
0,1,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,98000.0,Apple iPhone 13 5G (Used),Apple,iPhone 13 5G,Used,Colombo,Unknown,Unknown,iPhone 13,Apple,Colombo,iPhone 13
1,1,4,73,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,41990.0,Google Pixel 6a 6GB 128GB (Used),Google,Pixel 6a 6GB 128GB,Used,Colombo,6GB,Unknown,Pixel 6a,Google,Colombo,Pixel 6a
0,1,4,117,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,198000.0,Apple iPhone 15 Pro 5G (Used),Apple,iPhone 15 Pro 5G,Used,Colombo,Unknown,Unknown,iPhone 15 Pro,Apple,Colombo,iPhone 15 Pro
10,1,15,23,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,40000.0,Samsung Galaxy A15 (Used),Samsung,Galaxy A15,Used,Trincomalee,Unknown,Unknown,Galaxy A15,Samsung,Trincomalee,Galaxy A15
0,1,4,97,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,43000.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Colombo,128GB,Unknown,iPhone 11,Apple,Colombo,iPhone 11
14,0,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,42799.0,Xiaomi Redmi 15C 4G (Brand New),Xiaomi,Redmi 15C 4G,Brand New,Colombo,Unknown,Unknown,15C 4G,Xiaomi,Colombo,Other
1,1,13,67,-1.2870709336434842,-0.04410889209389428,-1.3895439382722716,78000.0,Google Pixel 7 Pro 12GB 128GB Black (Used),Google,Pixel 7 Pro 12GB 128GB Black,Used,Puttalam,12GB,Unknown,Pixel 7 Pro Black,Google,Puttalam,Other
1,1,4,71,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,54990.0,Google Pixel 6 8GB 256GB (Used),Google,Pixel 6 8GB 256GB,Used,Colombo,8GB,Unknown,Pixel 6,Google,Colombo,Pixel 6
1,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,37990.0,Google Pixel 5 5G 8GB 128GB (Used),Google,Pixel 5 5G 8GB 128GB,Used,Colombo,8GB,Unknown,Pixel 5,Google,Colombo,Other
0,1,8,132,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,36500.0,Apple iPhone SE 2 (Used),Apple,iPhone SE 2,Used,Kalutara,Unknown,Unknown,iPhone SE 2,Apple,Kalutara,iPhone SE 2
1,1,4,67,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,34990.0,Google Pixel 4a 5G 6GB 128GB (Used),Google,Pixel 4a 5G 6GB 128GB,Used,Colombo,6GB,Unknown,Pixel 4a,Google,Colombo,Other
10,1,11,43,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,86000.0,Samsung Galaxy S21 Ultra 12GB - 256GB (Used),Samsung,Galaxy S21 Ultra 12GB - 256GB,Used,Matara,12GB,Unknown,Galaxy S21 Ultra,Samsung,Matara,Galaxy S21 Ultra
11,1,4,67,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,62990.0,Sony Xperia 1 IV 12GB 256GB E-SIM (Used),Sony,Xperia 1 IV 12GB 256GB E-SIM,Used,Colombo,12GB,Unknown,Xperia 1 IV E-SIM,Sony,Colombo,Other
10,1,5,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,12000.0,Samsung Galaxy M01s (Used),Samsung,Galaxy M01s,Used,Galle,Unknown,Unknown,Galaxy M01s,Samsung,Galle,Other
0,1,6,115,1.1670253922213827,-0.04410889209389428,0.7196605824810245,174999.0,Apple iPhone 15 256GB (Used),Apple,iPhone 15 256GB,Used,Gampaha,256GB,Unknown,iPhone 15,Apple,Gampaha,iPhone 15
0,1,10,107,1.1670253922213827,-0.04410889209389428,0.7196605824810245,133000.0,Apple iPhone 13 Pro Max 256GB (Used),Apple,iPhone 13 Pro Max 256GB,Used,Kurunegala,256GB,Unknown,iPhone 13 Pro Max,Apple,Kurunegala,iPhone 13 Pro Max
0,1,6,131,-0.7640667986231027,-0.04410889209389428,0.7196605824810245,29990.0,Apple iPhone 8 Plus 64GB (Used),Apple,iPhone 8 Plus 64GB,Used,Gampaha,64GB,Unknown,iPhone 8 Plus,Apple,Gampaha,iPhone 8 Plus
0,1,6,115,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,161999.0,Apple iPhone 15 128GB (Used),Apple,iPhone 15 128GB,Used,Gampaha,128GB,Unknown,iPhone 15,Apple,Gampaha,iPhone 15
0,1,4,119,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,184000.0,Apple iPhone 16 128GB (Used),Apple,iPhone 16 128GB,Used,Colombo,128GB,Unknown,iPhone 16,Apple,Colombo,iPhone 16
13,1,4,93,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,11490.0,Vivo Y17 8GB|256GB (Used),Vivo,Y17 8GB|256GB,Used,Colombo,8GB,8GB,Y17,Vivo,Colombo,Y17
0,1,6,112,1.1670253922213827,-0.04410889209389428,0.7196605824810245,219999.0,Apple iPhone 14 Pro Max 256GB (Used),Apple,iPhone 14 Pro Max 256GB,Used,Gampaha,256GB,Unknown,iPhone 14 Pro Max,Apple,Gampaha,iPhone 14 Pro Max
0,1,6,129,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,19990.0,Apple iPhone 7 Plus 128GB (Used),Apple,iPhone 7 Plus 128GB,Used,Gampaha,128GB,Unknown,iPhone 7 Plus,Apple,Gampaha,iPhone 7 Plus
10,1,4,67,3.74181498001403,-0.04410889209389428,0.7196605824810245,114990.0,Samsung Galaxy S23 5G 512GB 8GB Green (Used),Samsung,Galaxy S23 5G 512GB 8GB Green,Used,Colombo,512GB,Unknown,Galaxy S23 Green,Samsung,Colombo,Other
1,1,4,78,-1.2870709336434842,0.31377258534135316,0.7196605824810245,113000.0,Google Pixel 8 Pro 12GB|128GB Full set (Used),Google,Pixel 8 Pro 12GB|128GB Full set,Used,Colombo,12GB,12GB,Pixel 8 Pro,Google,Colombo,Pixel 8 Pro
0,1,6,112,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,209999.0,Apple iPhone 14 Pro Max 128GB (Used),Apple,iPhone 14 Pro Max 128GB,Used,Gampaha,128GB,Unknown,iPhone 14 Pro Max,Apple,Gampaha,iPhone 14 Pro Max
0,1,4,109,1.1670253922213827,-0.04410889209389428,0.7196605824810245,110000.0,Apple iPhone 14 256GB (Used),Apple,iPhone 14 256GB,Used,Colombo,256GB,Unknown,iPhone 14,Apple,Colombo,iPhone 14
0,1,4,110,1.1670253922213827,-0.04410889209389428,0.7196605824810245,122000.0,Apple iPhone 14 Plus 256GB (Used),Apple,iPhone 14 Plus 256GB,Used,Colombo,256GB,Unknown,iPhone 14 Plus,Apple,Colombo,iPhone 14 Plus
0,1,6,111,1.1670253922213827,-0.04410889209389428,0.7196605824810245,174999.0,Apple iPhone 14 Pro 256GB (Used),Apple,iPhone 14 Pro 256GB,Used,Gampaha,256GB,Unknown,iPhone 14 Pro,Apple,Gampaha,iPhone 14 Pro
7,0,4,67,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,50990.0,Oppo A5 6GBRam Green (Brand New),Oppo,A5 6GBRam Green,Brand New,Colombo,6GB,6GB,A5 Green,Oppo,Colombo,Other
0,1,4,106,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,118000.0,Apple iPhone 13 Pro 5G (Used),Apple,iPhone 13 Pro 5G,Used,Colombo,Unknown,Unknown,iPhone 13 Pro,Apple,Colombo,iPhone 13 Pro
1,1,4,79,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,133000.0,Google Pixel 9 128GB (Used),Google,Pixel 9 128GB,Used,Colombo,128GB,Unknown,Pixel 9,Google,Colombo,Pixel 9
0,1,4,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,113000.0,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,Used,Colombo,128GB,Unknown,iPhone 14,Apple,Colombo,iPhone 14
10,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,89990.0,Samsung Z Flip 4 5G Snapdragon Blue (Used),Samsung,Z Flip 4 5G Snapdragon Blue,Used,Colombo,Unknown,Unknown,Z Flip 4 Snapdragon Blue,Samsung,Colombo,Other
4,0,4,67,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,39990.0,Infinix Hot 60i 6GBRam 128GB Green (Brand New),Infinix,Hot 60i 6GBRam 128GB Green,Brand New,Colombo,6GB,6GB,Hot 60i reen,Infinix,Colombo,Other
0,1,6,107,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,194999.0,Apple iPhone 13 Pro Max 1TB (Used),Apple,iPhone 13 Pro Max 1TB,Used,Gampaha,Unknown,Unknown,iPhone 13 Pro Max,Apple,Gampaha,iPhone 13 Pro Max
0,1,6,107,3.74181498001403,-0.04410889209389428,0.7196605824810245,184999.0,Apple iPhone 13 Pro Max 512GB (Used),Apple,iPhone 13 Pro Max 512GB,Used,Gampaha,512GB,Unknown,iPhone 13 Pro Max,Apple,Gampaha,iPhone 13 Pro Max
0,1,6,107,1.1670253922213827,-0.04410889209389428,0.7196605824810245,174999.0,Apple iPhone 13 Pro Max 256GB (Used),Apple,iPhone 13 Pro Max 256GB,Used,Gampaha,256GB,Unknown,iPhone 13 Pro Max,Apple,Gampaha,iPhone 13 Pro Max
0,1,6,107,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,164999.0,Apple iPhone 13 Pro Max 128GB (Used),Apple,iPhone 13 Pro Max 128GB,Used,Gampaha,128GB,Unknown,iPhone 13 Pro Max,Apple,Gampaha,iPhone 13 Pro Max
0,1,6,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,131999.0,Apple iPhone 13 Pro 128 GB Ii (Used),Apple,iPhone 13 Pro 128 GB Ii,Used,Gampaha,128GB,Unknown,iPhone 13 Pro Ii,Apple,Gampaha,Other
1,1,6,75,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,89900.0,Google Pixel 7 Pro 12GB 128GB (Used),Google,Pixel 7 Pro 12GB 128GB,Used,Gampaha,12GB,Unknown,Pixel 7 Pro,Google,Gampaha,Pixel 7 Pro
0,1,6,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,101999.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Gampaha,128GB,Unknown,iPhone 13,Apple,Gampaha,iPhone 13
0,1,6,109,1.1670253922213827,-0.04410889209389428,0.7196605824810245,132999.0,Apple iPhone 14 256GB (Used),Apple,iPhone 14 256GB,Used,Gampaha,256GB,Unknown,iPhone 14,Apple,Gampaha,iPhone 14
10,1,11,67,3.74181498001403,-0.04410889209389428,0.7196605824810245,205000.0,Samsung Galaxy S24 Ultra 512GB KH/a (Used),Samsung,Galaxy S24 Ultra 512GB KH/a,Used,Matara,512GB,Unknown,Galaxy S24 Ultra KH/a,Samsung,Matara,Other
0,1,4,121,1.1670253922213827,-0.04410889209389428,0.7196605824810245,262000.0,Apple iPhone 16 Pro 256GB (Used),Apple,iPhone 16 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 16 Pro,Apple,Colombo,iPhone 16 Pro
